id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
29054,Nothura,maculosa,,birds,Spotted Nothura,Nunes D´Acosta,Brazil,"Morrinhos, Goiás State",-17.727922,-49.112921,790,?,,,field recording,//xeno-canto.org/29054,https://xeno-canto.org/29054/download,Codorna  Amarela-Xeno OK.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC29054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC29054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC29054-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC29054-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC29054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC29054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC29054-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:22,07:15,2007-06-17,2009-01-30,[],,unknown,unknown,unknown,,,no,,,44100
7623,Nothura,maculosa,,birds,Spotted Nothura,Alvaro Riccetto,Uruguay,"Mina Valencia,Lavalleja",,,00,call,,,field recording,//xeno-canto.org/7623,https://xeno-canto.org/7623/download,perdiz1.alvaricc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/XC7623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/XC7623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/XC7623-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/XC7623-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/wave/XC7623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/wave/XC7623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IGDDGNGPAL/wave/XC7623-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:19,8:30,2006-09-29,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
226709,Nothura,maculosa,,birds,Spotted Nothura,Peter Boesman,Brazil,"Aparados da Serra, Rio Grande do Sul",-29.3333333333,-50.1666666667,,song,,,field recording,//xeno-canto.org/226709,https://xeno-canto.org/226709/download,XC226709-Spotted Nothura D 240.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226709-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226709-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226709-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226709-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226709-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226709-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226709-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:38,17:00,2005-08-05,2015-03-23,[],ID certainty 100%. (Archiv. tape 381 side A track 11 seq. A),unknown,unknown,unknown,,,no,,,44100
345714,Nothura,maculosa,chacoensis,birds,Spotted Nothura,Oscar Rodriguez,Paraguay,Presidente Hayes,-22.4948,-59.7069,120,song,,,field recording,//xeno-canto.org/345714,https://xeno-canto.org/345714/download,XC345714-Chaco Nothura 3 082916.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/ffts/XC345714-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/ffts/XC345714-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/ffts/XC345714-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/ffts/XC345714-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/wave/XC345714-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/wave/XC345714-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FALXSBGVBT/wave/XC345714-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,E,0:21,06:33,2016-08-29,2016-12-09,[],Open field. Several birds calling in response to playback of Nothura maculosa recording XC319690.,no,no,yes,,,no,,,44100
439631,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Marc Anderson,Australia,"Twelve Mile Lagoon, Lakefield National Park, Queensland",-15.1972,144.4289,50,call,,,field recording,//xeno-canto.org/439631,https://xeno-canto.org/439631/download,XC439631-Whistling_Duck_Spotted_SD562_Twelve_Mile_Camp_One_Night3a_4thSep18.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439631-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439631-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439631-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439631-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439631-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439631-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439631-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:35,04:00,2018-09-04,2018-10-22,[],Flock at night,no,no,unknown,,,no,,,48000
439630,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Marc Anderson,Australia,"Twelve Mile Lagoon, Lakefield National Park, Queensland",-15.1972,144.4289,50,call,,,field recording,//xeno-canto.org/439630,https://xeno-canto.org/439630/download,XC439630-Whistling-Duck_Spotted_SD560_Twelve_Mile_Night1a_3rdSep18.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439630-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439630-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439630-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439630-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439630-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439630-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439630-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:27,02:00,2018-09-04,2018-10-22,[],,no,no,unknown,,,no,,,48000
439629,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Marc Anderson,Australia,"Twelve Mile Lagoon, Lakefield National Park, Queensland",-15.1972,144.4289,50,call,,,field recording,//xeno-canto.org/439629,https://xeno-canto.org/439629/download,XC439629-Whistling-Duck_Spotted_SD560_Twelve_Mile_Night1b_3rdSep18.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439629-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439629-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439629-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439629-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439629-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439629-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439629-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:42,00:30,2018-09-04,2018-10-22,[],,no,no,unknown,,,no,,,48000
439627,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Marc Anderson,Australia,"Twelve Mile Lagoon, Lakefield National Park, Queensland",-15.1972,144.4289,50,call,,,field recording,//xeno-canto.org/439627,https://xeno-canto.org/439627/download,XC439627-Whistling_Duck_Spotted_SD562_Twelve_Mile_Camp_One_Night3b_4thSep18.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439627-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439627-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EHGWCIGILC/wave/XC439627-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:41,03:00,2018-09-04,2018-10-22,[],Calls from a flock at night,no,no,unknown,,,no,,,48000
615755,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Phil Gregory,Australia,"Lockhart SP, Lockhart River Aboriginal Shire, Queensland",-12.7825,143.3489,20,flight call,,,field recording,//xeno-canto.org/615755,https://xeno-canto.org/615755/download,XC615755-Spotted Whistlig-Duck Lockhart R SP Jan 18 2021 edit PG1380.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC615755-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC615755-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC615755-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC615755-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC615755-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC615755-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC615755-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,07:30,2021-01-18,2021-01-18,[],A high count of 45 birds at the sewage ponds,yes,yes,no,,,no,,,44100
121885,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Bas van Balen,Indonesia,"Timika, Freeport, Mimika, Papua",-4.5583,136.8924,20,call,,,field recording,//xeno-canto.org/121885,https://xeno-canto.org/121885/download,XC121885-Dendrocygna guttata_27i97_82x_131A#4.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC121885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC121885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC121885-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC121885-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC121885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC121885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC121885-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:10,08:20,1997-01-27,2013-02-18,[],,yes,yes,no,,,no,,,48000
388886,Dendrocygna,guttata,,birds,Spotted Whistling Duck,Phil Gregory,Papua New Guinea,"Lake Murray, Middle Fly, Western Province",-6.9294,141.4874,40,"flight call, water lapping",,,field recording,//xeno-canto.org/388886,https://xeno-canto.org/388886/download,XC388886-Spotted Whistling-Duck Lake Murray part-m Sept 25 2017 PG1950.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC388886-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC388886-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC388886-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC388886-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC388886-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC388886-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC388886-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:25,07:00,2017-09-25,2017-10-08,[],Small flock recorded from boat in tie-channel,yes,yes,no,,,no,,,44100
737661,Plectropterus,gambensis,,birds,Spur-winged Goose,Derek Solomon,Zambia,"Kalabo, Western Province",-14.5,22.5,1000,flight call,,,field recording,//xeno-canto.org/737661,https://xeno-canto.org/737661/download,XC737661-Spurwing Goose 220519-070256.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC737661-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC737661-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC737661-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC737661-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC737661-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC737661-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC737661-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:25,07:00,2022-05-19,2022-07-15,"['Ardea alba', 'Centropus senegalensis']",Blue Wildebeest call in background,yes,yes,no,,,no,,,44100
521346,Plectropterus,gambensis,niger,birds,Spur-winged Goose,Frank Lambert,South Africa,"Aloe Canyons area, Swellendam Local Municipality, Overberg District Municipality, Western Cape",-34.2408,20.3741,90,flight call,,,field recording,//xeno-canto.org/521346,https://xeno-canto.org/521346/download,XC521346-Plectropterus_gambensis_niger-FL flight AloeCanyon 18Nov19 9.03am LS116207b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC521346-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC521346-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC521346-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC521346-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC521346-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC521346-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC521346-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:14,09:03,2019-11-18,2020-01-20,[],,yes,yes,no,,,no,,,48000
517496,Plectropterus,gambensis,niger,birds,Spur-winged Goose,Frank Lambert,South Africa,"Wakkerstroom ""Lark Loop"", Pixley Ka Seme Local Municipality, Eastvaal District Council, Mpumalanga",-27.2952,30.0814,1900,flight call,,,field recording,//xeno-canto.org/517496,https://xeno-canto.org/517496/download,XC517496-Plectropterus_gambensis_niger-FL flight Wakkerstroom Lark Loop 2Oct19 7.28am LS115304b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC517496-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC517496-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC517496-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC517496-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC517496-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC517496-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC517496-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:06,07:28,2019-11-02,2020-01-06,[],,yes,yes,no,,,no,,,48000
505705,Plectropterus,gambensis,gambensis,birds,Spur-winged Goose,Bram Piot,Senegal,"Réserve de faune de Ndiael, Saint-Louis",16.2901,-16.0321,0,flight call,,,field recording,//xeno-canto.org/505705,https://xeno-canto.org/505705/download,XC505705-SpurwingedGoose_Ndiael_191103_0449_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC505705-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC505705-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC505705-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC505705-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC505705-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC505705-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC505705-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,08:15,2019-11-03,2019-11-05,[],"Ad. and juv. in flight, not sure which bird was calling",yes,yes,no,,,no,,,44100
442483,Plectropterus,gambensis,,birds,Spur-winged Goose,Tim Cockcroft,South Africa,Bathurst,-33.501,26.818,260,flight call,,,field recording,//xeno-canto.org/442483,https://xeno-canto.org/442483/download,XC442483-Spur-winged Goose.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC442483-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC442483-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC442483-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC442483-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC442483-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC442483-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC442483-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,07:18,2018-11-16,2018-11-16,"['Andropadus importunus', 'Cyanomitra veroxii']",Small group flying over a wooded valley.,yes,yes,unknown,,,no,,,44100
382946,Plectropterus,gambensis,,birds,Spur-winged Goose,Faansie Peacock,South Africa,"Clanwilliam, Cederberg, Western Cape",-32.1414,19.0194,800,flight call,,,field recording,//xeno-canto.org/382946,https://xeno-canto.org/382946/download,XC382946-Goose Spurwinged_Clanwilliam_170701_09_B_edit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/ffts/XC382946-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/ffts/XC382946-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/ffts/XC382946-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/ffts/XC382946-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/wave/XC382946-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/wave/XC382946-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TWAAJJHMEH/wave/XC382946-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,06:30,2017-07-01,2017-08-13,[],A small group flying over a valley in the early morning - probably commuting between their roosting and feeding grounds.,yes,yes,no,,,no,,,48000
339357,Plectropterus,gambensis,,birds,Spur-winged Goose,Peter Boesman,Zambia,"Kasanka National Park, Northern Province",-12.554,30.295,,call,,,field recording,//xeno-canto.org/339357,https://xeno-canto.org/339357/download,XC339357-LS101856 Spur-winged Goose call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339357-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339357-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339357-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:22,18:00,2016-09-21,2016-10-20,[],,unknown,unknown,unknown,,,no,,,44100
339356,Plectropterus,gambensis,,birds,Spur-winged Goose,Peter Boesman,Zambia,"Kasanka National Park, Northern Province",-12.554,30.295,,call,,,field recording,//xeno-canto.org/339356,https://xeno-canto.org/339356/download,XC339356-LS101854 Spur-winged Goose call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339356-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339356-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339356-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC339356-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339356-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339356-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC339356-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:29,18:00,2016-09-21,2016-10-20,[],,unknown,unknown,unknown,,,no,,,44100
280557,Plectropterus,gambensis,,birds,Spur-winged Goose,Peter Boesman,South Africa,"Nylsvley Nature Reserve, Limpopo",-24.673761,28.715632,,call,,,field recording,//xeno-canto.org/280557,https://xeno-canto.org/280557/download,XC280557-LS_51609 Spur-winged Goose flight call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280557-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280557-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280557-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280557-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280557-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280557-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280557-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,06:00,2013-02-03,2015-09-18,[],,unknown,unknown,unknown,,,no,,,44100
126343,Plectropterus,gambensis,niger,birds,Spur-winged Goose,Sander Bot,South Africa,"Benfontijn Gamereserve, Lejweleputswa, Free State",-28.8865,24.8353,1200,flight call,,,field recording,//xeno-canto.org/126343,https://xeno-canto.org/126343/download,XC126343-SpurWingedGoose21Jan2013BenfontijnFreeStateSouthAfrika.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC126343-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC126343-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC126343-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC126343-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC126343-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC126343-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC126343-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:18,?,2013-01-21,2013-03-21,[],,yes,yes,no,,,no,,,44100
610697,Plectropterus,gambensis,,birds,Spur-winged Goose,Tony Archer,South Africa,"City of Matlosana (near  Hauptsrus), Southern DC, North West",-26.5709,26.3514,1500,"flight call, caco frog",,adult,field recording,//xeno-canto.org/610697,https://xeno-canto.org/610697/download,XC610697-7 SW Goose.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC610697-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC610697-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC610697-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC610697-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/wave/XC610697-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/wave/XC610697-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HMBDEWEZVS/wave/XC610697-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:06,05:30,2020-12-24,2020-12-26,[],Three birds flying overhead near water.,yes,yes,no,,,no,,,44100
